dataset,as_of,model,task,score,scored_runs,wall_ms,cost_usd,task_hash,receipt
0.4.0,2026-07-13T04:50:15.691+00:00,hy3,rs-002-warehouse,1.0,1,10465.9,0,08d1d98f46d3ae97,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/hy3/rs-002-warehouse

0.4.0,2026-07-13T04:50:15.691+00:00,hy3,rs-003-code-trace,1.0,1,28002.5,0,b8af58ec24ef1fa6,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/hy3/rs-003-code-trace

0.4.0,2026-07-13T04:50:15.691+00:00,hy3,rs-004-office-grid,1.0,1,43914.4,0,069fdd68470d25fd,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/hy3/rs-004-office-grid

0.4.0,2026-07-13T04:50:15.691+00:00,hy3,rs-005-bakery-audit,1.0,1,26162.0,0,168f0bd672a1029b,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/hy3/rs-005-bakery-audit

0.4.0,2026-07-13T04:50:15.691+00:00,hy3,rs-006-string-pipeline,1.0,1,56637.7,0,6a8d5374a4e5a3a2,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/hy3/rs-006-string-pipeline

0.4.0,2026-07-13T04:50:15.691+00:00,hy3,rs-007-monty-fall,1.0,1,53038.5,0,7251e035c9d5593b,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/hy3/rs-007-monty-fall

0.4.0,2026-07-13T04:50:15.691+00:00,hy3,rs-008-river-boat,1.0,1,49696.4,0,40b132a24e5cf9f1,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/hy3/rs-008-river-boat

0.4.0,2026-07-13T04:50:15.691+00:00,hy3,web-001-desktop,1.0,1,396867.6,0,50207cccfdb4e9c5,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/hy3/web-001-desktop

0.4.0,2026-07-13T04:50:15.691+00:00,hy3,web-002-maze,1.0,1,895410.4,0,1ef9bba106289e94,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/hy3/web-002-maze

0.4.0,2026-07-13T04:50:15.691+00:00,hy3,web-003-sand,0.8889,1,421125.4,0,5e9d98574d77c9af,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/hy3/web-003-sand

0.4.0,2026-07-13T04:50:15.691+00:00,hy3,web-004-kanban,1.0,1,127673.2,0,3332ba4780445491,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/hy3/web-004-kanban

0.4.0,2026-07-13T04:50:15.691+00:00,hy3,web-005-expense,1.0,1,253274.9,0,14c55f28fafc35f1,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/hy3/web-005-expense

0.4.0,2026-07-13T04:50:15.691+00:00,minimax-m3,ag-001-fix-bugs,1.0,1,20072.3,0.0033866400000000002,13fce7c7bd29b3b7,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/minimax-m3/ag-001-fix-bugs

0.4.0,2026-07-13T04:50:15.691+00:00,minimax-m3,ag-002-build-cli,1.0,1,50839.0,0.0082206,b64924cbab655cb4,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/minimax-m3/ag-002-build-cli

0.4.0,2026-07-13T04:50:15.691+00:00,minimax-m3,ag-003-fix-package,1.0,1,21977.1,0.00327588,d56780591c04fc1a,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/minimax-m3/ag-003-fix-package

0.4.0,2026-07-13T04:50:15.691+00:00,minimax-m3,ag-004-data-pipeline,1.0,1,15945.1,0.00289272,a27921050ae4a7b9,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/minimax-m3/ag-004-data-pipeline

0.4.0,2026-07-13T04:50:15.691+00:00,minimax-m3,ag-005-codebase-recon,1.0,1,9479.6,0.00145458,ccc93bf833ceea12,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/minimax-m3/ag-005-codebase-recon

0.4.0,2026-07-13T04:50:15.691+00:00,minimax-m3,ctx-001-recall-2k,1.0,1,3966.1,0.00140844,f9e719265d2ef498,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/minimax-m3/ctx-001-recall-2k

0.4.0,2026-07-13T04:50:15.691+00:00,minimax-m3,ctx-002-recall-8k,1.0,1,3776.0,0.00342534,f1cbe9d845299e85,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/minimax-m3/ctx-002-recall-8k

0.4.0,2026-07-13T04:50:15.691+00:00,minimax-m3,ctx-003-recall-32k,1.0,1,8935.8,0.01167018,8e06d3c14e5948c5,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/minimax-m3/ctx-003-recall-32k

0.4.0,2026-07-13T04:50:15.691+00:00,minimax-m3,ctx-004-recall-64k,1.0,1,6046.7,0.02258664,ce3780046b279046,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/minimax-m3/ctx-004-recall-64k

0.4.0,2026-07-13T04:50:15.691+00:00,minimax-m3,ctx-005-aggregate-16k,1.0,1,7285.1,0.00611118,aad66c83304d7803,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/minimax-m3/ctx-005-aggregate-16k

0.4.0,2026-07-13T04:50:15.691+00:00,minimax-m3,ctx-006-superseded-16k,1.0,1,6275.9,0.00651564,633a0e3a9d4c128a,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/minimax-m3/ctx-006-superseded-16k

0.4.0,2026-07-13T04:50:15.691+00:00,minimax-m3,ctx-007-tally-16k,1.0,1,4928.7,0.01232136,03aaf28c9227c675,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/minimax-m3/ctx-007-tally-16k

0.4.0,2026-07-13T04:50:15.691+00:00,minimax-m3,py-001-rle,1.0,1,9567.7,0.0009579,33756edc572fa2f0,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/minimax-m3/py-001-rle

0.4.0,2026-07-13T04:50:15.691+00:00,minimax-m3,py-002-lru-cache,1.0,1,9173.9,0.00104124,180de3b4b6b38c44,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/minimax-m3/py-002-lru-cache

0.4.0,2026-07-13T04:50:15.691+00:00,minimax-m3,py-003-date-parser,1.0,1,32612.3,0.00704514,84e2e95b72fe026b,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/minimax-m3/py-003-date-parser

0.4.0,2026-07-13T04:50:15.691+00:00,minimax-m3,py-004-expr-eval,1.0,1,108394.6,0.01550604,be916a8e43d37f8a,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/minimax-m3/py-004-expr-eval

0.4.0,2026-07-13T04:50:15.691+00:00,minimax-m3,py-005-csv-parser,1.0,1,187678.1,0.01281198,96d03caf6c0c2b60,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/minimax-m3/py-005-csv-parser

0.4.0,2026-07-13T04:50:15.691+00:00,minimax-m3,py-006-toposort,1.0,1,31277.1,0.0029277,16f76b9517652705,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/minimax-m3/py-006-toposort

0.4.0,2026-07-13T04:50:15.691+00:00,minimax-m3,rs-001-knights,1.0,1,9598.5,0.00114564,631d22bf7e511097,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/minimax-m3/rs-001-knights

0.4.0,2026-07-13T04:50:15.691+00:00,minimax-m3,rs-002-warehouse,1.0,1,4862.7,0.00057654,08d1d98f46d3ae97,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/minimax-m3/rs-002-warehouse

0.4.0,2026-07-13T04:50:15.691+00:00,minimax-m3,rs-003-code-trace,1.0,1,4321.3,0.0010554,b8af58ec24ef1fa6,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/minimax-m3/rs-003-code-trace

0.4.0,2026-07-13T04:50:15.691+00:00,minimax-m3,rs-004-office-grid,1.0,1,12966.6,0.00151644,069fdd68470d25fd,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/minimax-m3/rs-004-office-grid

0.4.0,2026-07-13T04:50:15.691+00:00,minimax-m3,rs-005-bakery-audit,1.0,1,13934.7,0.00070698,168f0bd672a1029b,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/minimax-m3/rs-005-bakery-audit

0.4.0,2026-07-13T04:50:15.691+00:00,minimax-m3,rs-006-string-pipeline,1.0,1,27770.0,0.00459234,6a8d5374a4e5a3a2,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/minimax-m3/rs-006-string-pipeline

0.4.0,2026-07-13T04:50:15.691+00:00,minimax-m3,rs-007-monty-fall,1.0,1,10428.2,0.00136704,7251e035c9d5593b,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/minimax-m3/rs-007-monty-fall

0.4.0,2026-07-13T04:50:15.691+00:00,minimax-m3,rs-008-river-boat,1.0,1,7656.0,0.00075594,40b132a24e5cf9f1,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/minimax-m3/rs-008-river-boat

0.4.0,2026-07-13T04:50:15.691+00:00,minimax-m3,web-001-desktop,0.6667,1,140348.8,0.02584938,50207cccfdb4e9c5,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/minimax-m3/web-001-desktop

0.4.0,2026-07-13T04:50:15.691+00:00,minimax-m3,web-002-maze,1.0,1,704100.5,0.02948058,1ef9bba106289e94,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/minimax-m3/web-002-maze

0.4.0,2026-07-13T04:50:15.691+00:00,minimax-m3,web-003-sand,0.8889,1,523924.0,0.02506158,5e9d98574d77c9af,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/minimax-m3/web-003-sand

0.4.0,2026-07-13T04:50:15.691+00:00,minimax-m3,web-004-kanban,1.0,1,22935.8,0.00397194,3332ba4780445491,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/minimax-m3/web-004-kanban

0.4.0,2026-07-13T04:50:15.691+00:00,minimax-m3,web-005-expense,1.0,1,43781.8,0.01036722,14c55f28fafc35f1,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/minimax-m3/web-005-expense

0.4.0,2026-07-13T04:50:15.691+00:00,nemotron-3-ultra-550b-a55b-free,ag-001-fix-bugs,1.0,1,18246.3,0,13fce7c7bd29b3b7,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/nemotron-3-ultra-550b-a55b-free/ag-001-fix-bugs

0.4.0,2026-07-13T04:50:15.691+00:00,nemotron-3-ultra-550b-a55b-free,ag-002-build-cli,1.0,1,32648.7,0,b64924cbab655cb4,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/nemotron-3-ultra-550b-a55b-free/ag-002-build-cli

0.4.0,2026-07-13T04:50:15.691+00:00,nemotron-3-ultra-550b-a55b-free,ag-003-fix-package,1.0,1,107505.6,0,d56780591c04fc1a,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/nemotron-3-ultra-550b-a55b-free/ag-003-fix-package

0.4.0,2026-07-13T04:50:15.691+00:00,nemotron-3-ultra-550b-a55b-free,ag-004-data-pipeline,1.0,1,18573.2,0,a27921050ae4a7b9,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/nemotron-3-ultra-550b-a55b-free/ag-004-data-pipeline

0.4.0,2026-07-13T04:50:15.691+00:00,nemotron-3-ultra-550b-a55b-free,ag-005-codebase-recon,1.0,1,19401.5,0,ccc93bf833ceea12,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_210158/nemotron-3-ultra-550b-a55b-free/ag-005-codebase-recon

0.4.0,2026-07-13T04:50:15.691+00:00,nemotron-3-ultra-550b-a55b-free,ctx-001-recall-2k,1.0,1,3605.7,0,f9e719265d2ef498,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/nemotron-3-ultra-550b-a55b-free/ctx-001-recall-2k

0.4.0,2026-07-13T04:50:15.691+00:00,nemotron-3-ultra-550b-a55b-free,ctx-002-recall-8k,1.0,1,30424.8,0,f1cbe9d845299e85,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/nemotron-3-ultra-550b-a55b-free/ctx-002-recall-8k

0.4.0,2026-07-13T04:50:15.691+00:00,nemotron-3-ultra-550b-a55b-free,ctx-003-recall-32k,1.0,1,4927.8,0,8e06d3c14e5948c5,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/nemotron-3-ultra-550b-a55b-free/ctx-003-recall-32k

0.4.0,2026-07-13T04:50:15.691+00:00,nemotron-3-ultra-550b-a55b-free,ctx-004-recall-64k,1.0,1,268748.7,0,ce3780046b279046,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/nemotron-3-ultra-550b-a55b-free/ctx-004-recall-64k

0.4.0,2026-07-13T04:50:15.691+00:00,nemotron-3-ultra-550b-a55b-free,ctx-005-aggregate-16k,1.0,1,7675.9,0,aad66c83304d7803,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/nemotron-3-ultra-550b-a55b-free/ctx-005-aggregate-16k

0.4.0,2026-07-13T04:50:15.691+00:00,nemotron-3-ultra-550b-a55b-free,ctx-006-superseded-16k,1.0,1,276483.2,0,633a0e3a9d4c128a,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/nemotron-3-ultra-550b-a55b-free/ctx-006-superseded-16k

0.4.0,2026-07-13T04:50:15.691+00:00,nemotron-3-ultra-550b-a55b-free,ctx-007-tally-16k,1.0,1,54168.4,0,03aaf28c9227c675,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/nemotron-3-ultra-550b-a55b-free/ctx-007-tally-16k

0.4.0,2026-07-13T04:50:15.691+00:00,nemotron-3-ultra-550b-a55b-free,py-001-rle,1.0,1,7439.6,0,33756edc572fa2f0,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/nemotron-3-ultra-550b-a55b-free/py-001-rle

0.4.0,2026-07-13T04:50:15.691+00:00,nemotron-3-ultra-550b-a55b-free,py-002-lru-cache,1.0,1,4572.6,0,180de3b4b6b38c44,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/nemotron-3-ultra-550b-a55b-free/py-002-lru-cache

0.4.0,2026-07-13T04:50:15.691+00:00,nemotron-3-ultra-550b-a55b-free,py-003-date-parser,1.0,1,47108.5,0,84e2e95b72fe026b,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/nemotron-3-ultra-550b-a55b-free/py-003-date-parser

0.4.0,2026-07-13T04:50:15.691+00:00,nemotron-3-ultra-550b-a55b-free,py-004-expr-eval,1.0,1,130560.7,0,be916a8e43d37f8a,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/nemotron-3-ultra-550b-a55b-free/py-004-expr-eval

0.4.0,2026-07-13T04:50:15.691+00:00,nemotron-3-ultra-550b-a55b-free,py-005-csv-parser,1.0,1,236317.3,0,96d03caf6c0c2b60,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/nemotron-3-ultra-550b-a55b-free/py-005-csv-parser

0.4.0,2026-07-13T04:50:15.691+00:00,nemotron-3-ultra-550b-a55b-free,py-006-toposort,1.0,1,15291.1,0,16f76b9517652705,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/nemotron-3-ultra-550b-a55b-free/py-006-toposort

0.4.0,2026-07-13T04:50:15.691+00:00,nemotron-3-ultra-550b-a55b-free,rs-001-knights,1.0,1,10258.1,0,631d22bf7e511097,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/nemotron-3-ultra-550b-a55b-free/rs-001-knights

0.4.0,2026-07-13T04:50:15.691+00:00,nemotron-3-ultra-550b-a55b-free,rs-002-warehouse,1.0,1,4078.0,0,08d1d98f46d3ae97,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/nemotron-3-ultra-550b-a55b-free/rs-002-warehouse

0.4.0,2026-07-13T04:50:15.691+00:00,nemotron-3-ultra-550b-a55b-free,rs-003-code-trace,1.0,1,6665.3,0,b8af58ec24ef1fa6,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/nemotron-3-ultra-550b-a55b-free/rs-003-code-trace

0.4.0,2026-07-13T04:50:15.691+00:00,nemotron-3-ultra-550b-a55b-free,rs-004-office-grid,1.0,1,21324.0,0,069fdd68470d25fd,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/nemotron-3-ultra-550b-a55b-free/rs-004-office-grid

0.4.0,2026-07-13T04:50:15.691+00:00,nemotron-3-ultra-550b-a55b-free,rs-005-bakery-audit,1.0,1,45248.2,0,168f0bd672a1029b,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/nemotron-3-ultra-550b-a55b-free/rs-005-bakery-audit

0.4.0,2026-07-13T04:50:15.691+00:00,nemotron-3-ultra-550b-a55b-free,rs-006-string-pipeline,1.0,1,13318.0,0,6a8d5374a4e5a3a2,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/nemotron-3-ultra-550b-a55b-free/rs-006-string-pipeline

0.4.0,2026-07-13T04:50:15.691+00:00,nemotron-3-ultra-550b-a55b-free,rs-007-monty-fall,1.0,1,35136.8,0,7251e035c9d5593b,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/nemotron-3-ultra-550b-a55b-free/rs-007-monty-fall

0.4.0,2026-07-13T04:50:15.691+00:00,nemotron-3-ultra-550b-a55b-free,rs-008-river-boat,1.0,1,48663.2,0,40b132a24e5cf9f1,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/nemotron-3-ultra-550b-a55b-free/rs-008-river-boat

0.4.0,2026-07-13T04:50:15.691+00:00,nemotron-3-ultra-550b-a55b-free,web-001-desktop,1.0,1,25767.7,0,50207cccfdb4e9c5,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/nemotron-3-ultra-550b-a55b-free/web-001-desktop

0.4.0,2026-07-13T04:50:15.691+00:00,nemotron-3-ultra-550b-a55b-free,web-002-maze,1.0,1,353473.0,0,1ef9bba106289e94,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/nemotron-3-ultra-550b-a55b-free/web-002-maze

0.4.0,2026-07-13T04:50:15.691+00:00,nemotron-3-ultra-550b-a55b-free,web-003-sand,1.0,1,55947.2,0,5e9d98574d77c9af,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/nemotron-3-ultra-550b-a55b-free/web-003-sand

0.4.0,2026-07-13T04:50:15.691+00:00,nemotron-3-ultra-550b-a55b-free,web-004-kanban,1.0,1,29557.0,0,3332ba4780445491,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/nemotron-3-ultra-550b-a55b-free/web-004-kanban

0.4.0,2026-07-13T04:50:15.691+00:00,nemotron-3-ultra-550b-a55b-free,web-005-expense,0.8889,1,36617.9,0,14c55f28fafc35f1,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/nemotron-3-ultra-550b-a55b-free/web-005-expense

0.4.0,2026-07-13T04:50:15.691+00:00,ornith-1.0-35b,ag-001-fix-bugs,1.0,3,23835.933333333334,0.0,13fce7c7bd29b3b7,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/ornith-1.0-35b/ag-001-fix-bugs

0.4.0,2026-07-13T04:50:15.691+00:00,ornith-1.0-35b,ag-002-build-cli,1.0,3,37397.53333333333,0.0,b64924cbab655cb4,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/ornith-1.0-35b/ag-002-build-cli

0.4.0,2026-07-13T04:50:15.691+00:00,ornith-1.0-35b,ag-003-fix-package,1.0,3,40239.26666666667,0.0,d56780591c04fc1a,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/ornith-1.0-35b/ag-003-fix-package

0.4.0,2026-07-13T04:50:15.691+00:00,ornith-1.0-35b,ag-004-data-pipeline,1.0,3,20919.466666666667,0.0,a27921050ae4a7b9,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/ornith-1.0-35b/ag-004-data-pipeline

0.4.0,2026-07-13T04:50:15.691+00:00,ornith-1.0-35b,ag-005-codebase-recon,1.0,3,17194.033333333333,0.0,ccc93bf833ceea12,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/ornith-1.0-35b/ag-005-codebase-recon

0.4.0,2026-07-13T04:50:15.691+00:00,ornith-1.0-35b,ctx-001-recall-2k,1.0,3,5399.633333333334,0.0,f9e719265d2ef498,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/ornith-1.0-35b/ctx-001-recall-2k

0.4.0,2026-07-13T04:50:15.691+00:00,ornith-1.0-35b,ctx-002-recall-8k,1.0,3,6724.7,0.0,f1cbe9d845299e85,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/ornith-1.0-35b/ctx-002-recall-8k
